       23.9496  -2.87335e-10    1.9211e-10  -6.19912e-05  -6.62077e-06   2.76386e-11  -2.45241e-11        5.2191     -0.649959       27.9639       2.61281     0.0624575   -0.00491285   8.06595e-06   7.51289e-07     0.0531458
       24.1496  -2.48913e-10    1.9211e-10  -6.33153e-05  -6.62077e-06   2.32551e-11  -2.45241e-11       4.97005     -0.595316       29.0203       2.66879     0.0614749   -0.00491285   8.21621e-06   7.51289e-07     0.0531458
       24.3496  -2.10491e-10    1.9211e-10  -6.46395e-05  -6.62077e-06   1.88717e-11  -2.45241e-11       4.74285     -0.540674        30.099       2.72477     0.0604923   -0.00491285   8.36646e-06   7.51289e-07     0.0531458
       24.5496  -1.72069e-10    1.9211e-10  -6.59636e-05  -6.62077e-06   1.44882e-11  -2.45241e-11       4.53751     -0.486031       31.2001       2.78074     0.0595098   -0.00491285   8.51672e-06   7.51289e-07     0.0531458
       24.5496  -1.72069e-10    1.9211e-10  -6.59636e-05  -6.62077e-06   1.44882e-11  -2.45241e-11       4.53751     -0.486031       31.2001       2.78074     0.0595098   -0.00491285   8.51672e-06   7.51289e-07     0.0531458
       24.8496  -1.18386e-10   1.67313e-10  -6.62435e-05   4.76325e-06    1.2735e-11  -2.45241e-11       4.49825      0.352938        31.259      -2.58783     0.0595605    0.00525246   8.43176e-06  -1.31572e-06     0.0531458
       25.0496  -8.49234e-11   1.67313e-10  -6.52908e-05   4.76325e-06   1.04661e-11  -2.45241e-11       4.64946      0.403092       30.2337      -2.53858      0.060611    0.00525246   8.16861e-06  -1.31572e-06     0.0531458
       25.2496  -8.54015e-11  -1.70439e-10  -6.43382e-05   4.76325e-06   8.19727e-12  -2.45241e-11       4.82073      0.453247       29.2281      -2.48934     0.0616615    0.00525246   7.96915e-06   -6.7858e-07     0.0531458
       25.4496  -1.19489e-10  -1.70439e-10  -6.33855e-05   4.76325e-06   5.92841e-12  -2.45241e-11       5.01206      0.503402       28.2422      -2.44009      0.062712    0.00525246   7.83344e-06   -6.7858e-07     0.0531458
       32.1328  -1.22699e-09  -1.73222e-10  -3.15518e-05   4.76325e-06   4.05338e-12  -2.45241e-11       22.7848       2.14505       6.62485     -0.794497      0.117252      0.011052   3.38207e-06  -6.67137e-07     0.0531458
       32.3328  -1.26163e-09  -1.73222e-10  -3.05992e-05   4.76325e-06   1.78453e-12  -2.45241e-11       23.6527       2.19423        6.3169     -0.745252      0.119463      0.011052   3.24865e-06  -6.67137e-07     0.0531458
       32.5328  -1.29628e-09  -1.73222e-10  -2.96465e-05   4.76325e-06  -4.84325e-13  -2.45241e-11       24.5402       2.24342       6.02865     -0.696006      0.121673      0.011052   3.11522e-06  -6.67137e-07     0.0531458
       32.7328  -1.33092e-09  -1.73222e-10  -2.86939e-05   4.76325e-06  -2.75318e-12  -2.45241e-11       25.4474       2.29261       5.76009      -0.64676      0.123883      0.011052   2.98179e-06  -6.67137e-07     0.0531458
